Kommunenummer	Stadnamn	Prioritet	Stadtype nynorsk	Stadtype bokmål	Stadtype engelsk	Kommune	Fylke	Lat	Lon	Høgd	Nynorsk	Bokmål	Engelsk	
1929	Nessan	41	Grend	Grend	Village	Berg	Troms	69.41158	17.26397		http://www.yr.no/stad/Noreg/Troms/Berg/Nessan/varsel.xml	http://www.yr.no/sted/Norge/Troms/Berg/Nessan/varsel.xml	http://www.yr.no/place/Norway/Troms/Berg/Nessan/forecast.xml
1929	Senjabu	41	Turisthytte	Turisthytte	Hut	Berg	Troms	69.34472	17.43756		http://www.yr.no/stad/Noreg/Troms/Berg/Senjabu/varsel.xml	http://www.yr.no/sted/Norge/Troms/Berg/Senjabu/varsel.xml	http://www.yr.no/place/Norway/Troms/Berg/Senjabu/forecast.xml
1929	Senjahopen	26	Tettstad	Tettsted	Small town	Berg	Troms	69.49809	17.49163		http://www.yr.no/stad/Noreg/Troms/Berg/Senjahopen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Berg/Senjahopen/varsel.xml	http://www.yr.no/place/Norway/Troms/Berg/Senjahopen/forecast.xml
1929	Skaland	26	Bygd	Bygd	Village area	Berg	Troms	69.44456	17.29832		http://www.yr.no/stad/Noreg/Troms/Berg/Skaland/varsel.xml	http://www.yr.no/sted/Norge/Troms/Berg/Skaland/varsel.xml	http://www.yr.no/place/Norway/Troms/Berg/Skaland/forecast.xml
1929	Steinfjord	45	Bygd	Bygd	Village area	Berg	Troms	69.46081	17.35244		http://www.yr.no/stad/Noreg/Troms/Berg/Steinfjord/varsel.xml	http://www.yr.no/sted/Norge/Troms/Berg/Steinfjord/varsel.xml	http://www.yr.no/place/Norway/Troms/Berg/Steinfjord/forecast.xml
1929	Straumsbotn	41	Grend	Grend	Village	Berg	Troms	69.38863	17.40271		http://www.yr.no/stad/Noreg/Troms/Berg/Straumsbotn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Berg/Straumsbotn/varsel.xml	http://www.yr.no/place/Norway/Troms/Berg/Straumsbotn/forecast.xml
1929	Straumsnes	41	Grend	Grend	Village	Berg	Troms	69.40666	17.29198		http://www.yr.no/stad/Noreg/Troms/Berg/Straumsnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Berg/Straumsnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Berg/Straumsnes/forecast.xml
1931	Aglapsvik	45	Bygd	Bygd	Village area	Lenvik	Troms	69.46289	18.21130		http://www.yr.no/stad/Noreg/Troms/Lenvik/Aglapsvik/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Aglapsvik/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Aglapsvik/forecast.xml
1931	Bjorelvnes	45	Bygd	Bygd	Village area	Lenvik	Troms	69.34161	18.08789		http://www.yr.no/stad/Noreg/Troms/Lenvik/Bjorelvnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Bjorelvnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Bjorelvnes/forecast.xml
1931	Blomli	45	Bygd	Bygd	Village area	Lenvik	Troms	69.22340	18.26061		http://www.yr.no/stad/Noreg/Troms/Lenvik/Blomli/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Blomli/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Blomli/forecast.xml
1931	Bondjord	41	Grend	Grend	Village	Lenvik	Troms	69.31722	18.04863		http://www.yr.no/stad/Noreg/Troms/Lenvik/Bondjord/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Bondjord/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Bondjord/forecast.xml
1931	Botnhamn	45	Bygd	Bygd	Village area	Lenvik	Troms	69.49679	17.85706		http://www.yr.no/stad/Noreg/Troms/Lenvik/Botnhamn~299902/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Botnhamn~299902/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Botnhamn~299902/forecast.xml
1931	Botnhamn	45	Bygd	Bygd	Village area	Lenvik	Troms	69.50747	17.90301		http://www.yr.no/stad/Noreg/Troms/Lenvik/Botnhamn~304626/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Botnhamn~304626/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Botnhamn~304626/forecast.xml
1931	Bukkskinn	45	Bygd	Bygd	Village area	Lenvik	Troms	69.35793	18.10842		http://www.yr.no/stad/Noreg/Troms/Lenvik/Bukkskinn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Bukkskinn/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Bukkskinn/forecast.xml
1931	Finnfjord	45	Bygd	Bygd	Village area	Lenvik	Troms	69.21667	18.08612		http://www.yr.no/stad/Noreg/Troms/Lenvik/Finnfjord/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Finnfjord/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Finnfjord/forecast.xml
1931	Finnfjordbotn	26	Tettstad	Tettsted	Small town	Lenvik	Troms	69.23455	18.09395		http://www.yr.no/stad/Noreg/Troms/Lenvik/Finnfjordbotn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Finnfjordbotn/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Finnfjordbotn/forecast.xml
1931	Finnfjordbotn	26	Tettstad	Tettsted	Small town	Lenvik	Troms	69.23455	18.09395		http://www.yr.no/stad/Noreg/Troms/Lenvik/Finnfjordbotn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Finnfjordbotn/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Finnfjordbotn/forecast.xml
1931	Finnfjordeidet	45	Bygd	Bygd	Village area	Lenvik	Troms	69.25194	18.16915		http://www.yr.no/stad/Noreg/Troms/Lenvik/Finnfjordeidet/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Finnfjordeidet/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Finnfjordeidet/forecast.xml
1931	Finnjorda	41	Grend	Grend	Village	Lenvik	Troms	69.26680	17.93657		http://www.yr.no/stad/Noreg/Troms/Lenvik/Finnjorda/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Finnjorda/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Finnjorda/forecast.xml
1931	Finnsnes	11	By	By	City - large town	Lenvik	Troms	69.22959	17.98114		http://www.yr.no/stad/Noreg/Troms/Lenvik/Finnsnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Finnsnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Finnsnes/forecast.xml
1931	Fjordgård	26	Tettstad	Tettsted	Small town	Lenvik	Troms	69.50796	17.62874		http://www.yr.no/stad/Noreg/Troms/Lenvik/Fjordgård/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Fjordgård/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Fjordgård/forecast.xml
1931	Galnslått	41	Grend	Grend	Village	Lenvik	Troms	69.46427	17.84660		http://www.yr.no/stad/Noreg/Troms/Lenvik/Galnslått/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Galnslått/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Galnslått/forecast.xml
1931	Gavlen	41	Grend	Grend	Village	Lenvik	Troms	69.51509	17.94403		http://www.yr.no/stad/Noreg/Troms/Lenvik/Gavlen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Gavlen/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Gavlen/forecast.xml
1931	Gibostad	26	Tettstad	Tettsted	Small town	Lenvik	Troms	69.35513	18.07538		http://www.yr.no/stad/Noreg/Troms/Lenvik/Gibostad/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Gibostad/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Gibostad/forecast.xml
1931	Grasmyr	41	Grend	Grend	Village	Lenvik	Troms	69.27757	17.89088		http://www.yr.no/stad/Noreg/Troms/Lenvik/Grasmyr/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Grasmyr/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Grasmyr/forecast.xml
1931	Grasmyrbotn	41	Grend	Grend	Village	Lenvik	Troms	69.27014	17.90198		http://www.yr.no/stad/Noreg/Troms/Lenvik/Grasmyrbotn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Grasmyrbotn/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Grasmyrbotn/forecast.xml
1931	Grasmyrskogen	45	Bygd	Bygd	Village area	Lenvik	Troms	69.29420	17.78819		http://www.yr.no/stad/Noreg/Troms/Lenvik/Grasmyrskogen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Grasmyrskogen/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Grasmyrskogen/forecast.xml
1931	Grepsli	41	Grend	Grend	Village	Lenvik	Troms	69.23626	17.76436		http://www.yr.no/stad/Noreg/Troms/Lenvik/Grepsli/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Grepsli/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Grepsli/forecast.xml
1931	Grunnvåg	41	Grend	Grend	Village	Lenvik	Troms	69.40163	18.04301		http://www.yr.no/stad/Noreg/Troms/Lenvik/Grunnvåg/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Grunnvåg/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Grunnvåg/forecast.xml
1931	Grønjord	41	Grend	Grend	Village	Lenvik	Troms	69.41342	18.35468		http://www.yr.no/stad/Noreg/Troms/Lenvik/Grønjord/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Grønjord/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Grønjord/forecast.xml
1931	Grønlia	41	Grend	Grend	Village	Lenvik	Troms	69.23828	17.78705		http://www.yr.no/stad/Noreg/Troms/Lenvik/Grønlia/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Grønlia/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Grønlia/forecast.xml
1931	Hekkingen	36	Fyr	Fyr	Light house	Lenvik	Troms	69.60157	17.82976	14	http://www.yr.no/stad/Noreg/Troms/Lenvik/Hekkingen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Hekkingen/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Hekkingen/forecast.xml
1931	Husøy	26	Tettstad	Tettsted	Small town	Lenvik	Troms	69.54227	17.66262		http://www.yr.no/stad/Noreg/Troms/Lenvik/Husøy/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Husøy/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Husøy/forecast.xml
1931	Høglia	41	Grend	Grend	Village	Lenvik	Troms	69.24653	17.71824		http://www.yr.no/stad/Noreg/Troms/Lenvik/Høglia/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Høglia/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Høglia/forecast.xml
1931	Indre Årnes	41	Grend	Grend	Village	Lenvik	Troms	69.41089	17.99754		http://www.yr.no/stad/Noreg/Troms/Lenvik/Indre_Årnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Indre_Årnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Indre_Årnes/forecast.xml
1931	Jøvik	45	Bygd	Bygd	Village area	Lenvik	Troms	69.45965	18.34352		http://www.yr.no/stad/Noreg/Troms/Lenvik/Jøvik/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Jøvik/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Jøvik/forecast.xml
1931	Kistelv	41	Grend	Grend	Village	Lenvik	Troms	69.28906	18.21075		http://www.yr.no/stad/Noreg/Troms/Lenvik/Kistelv/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Kistelv/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Kistelv/forecast.xml
1931	Kvannlia	41	Grend	Grend	Village	Lenvik	Troms	69.27287	17.79084		http://www.yr.no/stad/Noreg/Troms/Lenvik/Kvannlia/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Kvannlia/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Kvannlia/forecast.xml
1931	Kvannåsen	41	Grend	Grend	Village	Lenvik	Troms	69.30993	17.88447		http://www.yr.no/stad/Noreg/Troms/Lenvik/Kvannåsen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Kvannåsen/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Kvannåsen/forecast.xml
1931	Kårvikhamn	45	Bygd	Bygd	Village area	Lenvik	Troms	69.39412	18.18152		http://www.yr.no/stad/Noreg/Troms/Lenvik/Kårvikhamn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Kårvikhamn/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Kårvikhamn/forecast.xml
1931	Landøy	41	Grend	Grend	Village	Lenvik	Troms	69.34985	18.00638		http://www.yr.no/stad/Noreg/Troms/Lenvik/Landøy/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Landøy/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Landøy/forecast.xml
1931	Lanesbogen	41	Grend	Grend	Village	Lenvik	Troms	69.34195	17.93377		http://www.yr.no/stad/Noreg/Troms/Lenvik/Lanesbogen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Lanesbogen/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Lanesbogen/forecast.xml
1931	Langhaugen	41	Grend	Grend	Village	Lenvik	Troms	69.27055	18.21361		http://www.yr.no/stad/Noreg/Troms/Lenvik/Langhaugen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Langhaugen/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Langhaugen/forecast.xml
1931	Langnes	41	Grend	Grend	Village	Lenvik	Troms	69.31823	18.22634		http://www.yr.no/stad/Noreg/Troms/Lenvik/Langnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Langnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Langnes/forecast.xml
1931	Laukhella	41	Grend	Grend	Village	Lenvik	Troms	69.25294	17.95467		http://www.yr.no/stad/Noreg/Troms/Lenvik/Laukhella/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Laukhella/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Laukhella/forecast.xml
1931	Laukhella, midtre	45	Bygd	Bygd	Village area	Lenvik	Troms	69.23591	17.91180		http://www.yr.no/stad/Noreg/Troms/Lenvik/Laukhella,_midtre/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Laukhella,_midtre/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Laukhella,_midtre/forecast.xml
1931	Laukhella, yt	36	Bygd	Bygd	Village area	Lenvik	Troms	69.23497	17.89025		http://www.yr.no/stad/Noreg/Troms/Lenvik/Laukhella,_yt/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Laukhella,_yt/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Laukhella,_yt/forecast.xml
1931	Leiknes	45	Bygd	Bygd	Village area	Lenvik	Troms	69.30848	18.00419		http://www.yr.no/stad/Noreg/Troms/Lenvik/Leiknes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Leiknes/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Leiknes/forecast.xml
1931	Lenvik	41	Grend	Grend	Village	Lenvik	Troms	69.44315	18.15641		http://www.yr.no/stad/Noreg/Troms/Lenvik/Lenvik~300369/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Lenvik~300369/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Lenvik~300369/forecast.xml
1931	Lenvik	55	Kyrkje	Kirke	Church	Lenvik	Troms	69.34112	18.09037		http://www.yr.no/stad/Noreg/Troms/Lenvik/Lenvik~300556/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Lenvik~300556/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Lenvik~300556/forecast.xml
1931	Lysnes	56	Tettbebyggelse	Tettbebyggelse	Settlement	Lenvik	Troms	69.43166	17.96250		http://www.yr.no/stad/Noreg/Troms/Lenvik/Lysnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Lysnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Lysnes/forecast.xml
1931	Målsjorda	41	Grend	Grend	Village	Lenvik	Troms	69.37830	18.47127		http://www.yr.no/stad/Noreg/Troms/Lenvik/Målsjorda/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Målsjorda/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Målsjorda/forecast.xml
1931	Nedre Langnes	41	Grend	Grend	Village	Lenvik	Troms	69.31490	18.23382		http://www.yr.no/stad/Noreg/Troms/Lenvik/Nedre_Langnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Nedre_Langnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Nedre_Langnes/forecast.xml
1931	Nordlia	41	Grend	Grend	Village	Lenvik	Troms	69.27367	17.68766		http://www.yr.no/stad/Noreg/Troms/Lenvik/Nordlia/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Nordlia/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Nordlia/forecast.xml
1931	Nybygda	41	Grend	Grend	Village	Lenvik	Troms	69.26855	17.72442		http://www.yr.no/stad/Noreg/Troms/Lenvik/Nybygda/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Nybygda/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Nybygda/forecast.xml
1931	Nymoen	41	Grend	Grend	Village	Lenvik	Troms	69.36798	17.83631		http://www.yr.no/stad/Noreg/Troms/Lenvik/Nymoen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Nymoen/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Nymoen/forecast.xml
1931	Rokstad	41	Grend	Grend	Village	Lenvik	Troms	69.33116	18.24082		http://www.yr.no/stad/Noreg/Troms/Lenvik/Rokstad/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Rokstad/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Rokstad/forecast.xml
1931	Rossfjord	45	Bygd	Bygd	Village area	Lenvik	Troms	69.39437	18.38532		http://www.yr.no/stad/Noreg/Troms/Lenvik/Rossfjord/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Rossfjord/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Rossfjord/forecast.xml
1931	Rossfjord	55	Kyrkje	Kirke	Church	Lenvik	Troms	69.39262	18.39858		http://www.yr.no/stad/Noreg/Troms/Lenvik/Rossfjord~300473/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Rossfjord~300473/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Rossfjord~300473/forecast.xml
1931	Rossfjord skole	56	Skule	Skole	School	Lenvik	Troms	69.36141	18.30202		http://www.yr.no/stad/Noreg/Troms/Lenvik/Rossfjord_skole/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Rossfjord_skole/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Rossfjord_skole/forecast.xml
1931	Rossfjordstraumen	45	Bygd	Bygd	Village area	Lenvik	Troms	69.36318	18.31365		http://www.yr.no/stad/Noreg/Troms/Lenvik/Rossfjordstraumen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Rossfjordstraumen/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Rossfjordstraumen/forecast.xml
1931	Russevåg	45	Bygd	Bygd	Village area	Lenvik	Troms	69.17391	17.91797		http://www.yr.no/stad/Noreg/Troms/Lenvik/Russevåg/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Russevåg/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Russevåg/forecast.xml
1931	Rødbergshamna	41	Grend	Grend	Village	Lenvik	Troms	69.44954	18.13982		http://www.yr.no/stad/Noreg/Troms/Lenvik/Rødbergshamna/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Rødbergshamna/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Rødbergshamna/forecast.xml
1931	Sand	41	Grend	Grend	Village	Lenvik	Troms	69.53745	17.91016		http://www.yr.no/stad/Noreg/Troms/Lenvik/Sand/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Sand/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Sand/forecast.xml
1931	Silsand	26	Tettstad	Tettsted	Small town	Lenvik	Troms	69.23863	17.93909		http://www.yr.no/stad/Noreg/Troms/Lenvik/Silsand/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Silsand/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Silsand/forecast.xml
1931	Skarsvåg	45	Bygd	Bygd	Village area	Lenvik	Troms	69.46641	18.01258		http://www.yr.no/stad/Noreg/Troms/Lenvik/Skarsvåg/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Skarsvåg/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Skarsvåg/forecast.xml
1931	Skogen	36	Byområde	Byområde	Part of a city	Lenvik	Troms	69.23611	18.04888		http://www.yr.no/stad/Noreg/Troms/Lenvik/Skogen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Skogen/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Skogen/forecast.xml
1931	Skognes	45	Bygd	Bygd	Village area	Lenvik	Troms	69.32403	17.90873		http://www.yr.no/stad/Noreg/Troms/Lenvik/Skognes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Skognes/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Skognes/forecast.xml
1931	Slettnes	41	Grend	Grend	Village	Lenvik	Troms	69.37044	18.10597		http://www.yr.no/stad/Noreg/Troms/Lenvik/Slettnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Slettnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Slettnes/forecast.xml
1931	Solberg	41	Grend	Grend	Village	Lenvik	Troms	69.16525	17.86693		http://www.yr.no/stad/Noreg/Troms/Lenvik/Solberg/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Solberg/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Solberg/forecast.xml
1931	Straumen, ytre	41	Grend	Grend	Village	Lenvik	Troms	69.37153	18.33614		http://www.yr.no/stad/Noreg/Troms/Lenvik/Straumen,_ytre/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Straumen,_ytre/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Straumen,_ytre/forecast.xml
1931	Sultindvik	45	Bygd	Bygd	Village area	Lenvik	Troms	69.35161	18.48634		http://www.yr.no/stad/Noreg/Troms/Lenvik/Sultindvik/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Sultindvik/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Sultindvik/forecast.xml
1931	Svartfjell	41	Grend	Grend	Village	Lenvik	Troms	69.35792	17.90022		http://www.yr.no/stad/Noreg/Troms/Lenvik/Svartfjell/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Svartfjell/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Svartfjell/forecast.xml
1931	Sætermoen	41	Grend	Grend	Village	Lenvik	Troms	69.26188	18.19832		http://www.yr.no/stad/Noreg/Troms/Lenvik/Sætermoen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Sætermoen/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Sætermoen/forecast.xml
1931	Tennskjær	45	Bygd	Bygd	Village area	Lenvik	Troms	69.47635	18.29715		http://www.yr.no/stad/Noreg/Troms/Lenvik/Tennskjær/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Tennskjær/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Tennskjær/forecast.xml
1931	Trollvika	45	Bygd	Bygd	Village area	Lenvik	Troms	69.26911	17.99382		http://www.yr.no/stad/Noreg/Troms/Lenvik/Trollvika/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Trollvika/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Trollvika/forecast.xml
1931	Tårnelv	41	Grend	Grend	Village	Lenvik	Troms	69.31365	18.28660		http://www.yr.no/stad/Noreg/Troms/Lenvik/Tårnelv/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Tårnelv/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Tårnelv/forecast.xml
1931	Vangshamn	45	Bygd	Bygd	Village area	Lenvik	Troms	69.47525	18.02147		http://www.yr.no/stad/Noreg/Troms/Lenvik/Vangshamn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Vangshamn/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Vangshamn/forecast.xml
1931	Vassenden	41	Grend	Grend	Village	Lenvik	Troms	69.27172	18.19409		http://www.yr.no/stad/Noreg/Troms/Lenvik/Vassenden/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Vassenden/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Vassenden/forecast.xml
1931	Vasshaug	41	Grend	Grend	Village	Lenvik	Troms	69.23382	17.84145		http://www.yr.no/stad/Noreg/Troms/Lenvik/Vasshaug/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Vasshaug/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Vasshaug/forecast.xml
1931	Vassjord	41	Grend	Grend	Village	Lenvik	Troms	69.20907	17.91867		http://www.yr.no/stad/Noreg/Troms/Lenvik/Vassjord/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Vassjord/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Vassjord/forecast.xml
1931	Vika	41	Grend	Grend	Village	Lenvik	Troms	69.25786	17.93832		http://www.yr.no/stad/Noreg/Troms/Lenvik/Vika/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Vika/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Vika/forecast.xml
1931	Vågan	45	Bygd	Bygd	Village area	Lenvik	Troms	69.19610	17.94491		http://www.yr.no/stad/Noreg/Troms/Lenvik/Vågan/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Vågan/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Vågan/forecast.xml
1931	Øvre Kvannåsen	41	Grend	Grend	Village	Lenvik	Troms	69.29326	17.83301		http://www.yr.no/stad/Noreg/Troms/Lenvik/Øvre_Kvannåsen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lenvik/Øvre_Kvannåsen/varsel.xml	http://www.yr.no/place/Norway/Troms/Lenvik/Øvre_Kvannåsen/forecast.xml
