Postnr	Poststad	Bruksområde	Kommunenummer	Lat	Lon	Merknad	Nynorsk	Bokmål	Engelsk	
0168	Oslo	Gate-/veg-adresse	301	59.92730	10.73410	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0168/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0168/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0168/varsel.xml	
0169	Oslo	Gate-/veg-adresse	301	59.92520	10.73680	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0169/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0169/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0169/varsel.xml	
0170	Oslo	Gate-/veg-adresse	301	59.92250	10.73710	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0170/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0170/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0170/varsel.xml	
0171	Oslo	Gate-/veg-adresse	301	59.92600	10.74270	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0171/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0171/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0171/varsel.xml	
0172	Oslo	Gate-/veg-adresse	301	59.92400	10.74510	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0172/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0172/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0172/varsel.xml	
0173	Oslo	Gate-/veg-adresse	301	59.92780	10.74710	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0173/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0173/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0173/varsel.xml	
0174	Oslo	Gate-/veg-adresse	301	59.92640	10.74810	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0174/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0174/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0174/varsel.xml	
0175	Oslo	Gate-/veg-adresse	301	59.92650	10.75130	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0175/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0175/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0175/varsel.xml	
0176	Oslo	Gate-/veg-adresse	301	59.92010	10.73930	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0176/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0176/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0176/varsel.xml	
0177	Oslo	Gate-/veg-adresse	301	59.91950	10.74740	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0177/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0177/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0177/varsel.xml	
0178	Oslo	Gate-/veg-adresse	301	59.91950	10.75020	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0178/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0178/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0178/varsel.xml	
0179	Oslo	Gate-/veg-adresse	301	59.91630	10.74860	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0179/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0179/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0179/varsel.xml	
0180	Oslo	Gate-/veg-adresse	301	59.91560	10.74330	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0180/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0180/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0180/varsel.xml	
0181	Oslo	Gate-/veg-adresse	301	59.91450	10.74950	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0181/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0181/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0181/varsel.xml	
0182	Oslo	Gate-/veg-adresse	301	59.91770	10.75600	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0182/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0182/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0182/varsel.xml	
0183	Oslo	Gate-/veg-adresse	301	59.91660	10.75290	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0183/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0183/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0183/varsel.xml	
0184	Oslo	Gate-/veg-adresse	301	59.91426	10.75302	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0184/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0184/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0184/varsel.xml	
0185	Oslo	Gate-/veg-adresse	301	59.91190	10.75690	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0185/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0185/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0185/varsel.xml	
0186	Oslo	Gate-/veg-adresse	301	59.91550	10.75850	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0186/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0186/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0186/varsel.xml	
0187	Oslo	Gate-/veg-adresse	301	59.91450	10.76380	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0187/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0187/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0187/varsel.xml	
0188	Oslo	Gate-/veg-adresse	301	59.91270	10.76090	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0188/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0188/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0188/varsel.xml	
0190	Oslo	Gate-/veg-adresse	301	59.91200	10.76570	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0190/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0190/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0190/varsel.xml	
0191	Oslo	Gate-/veg-adresse	301	59.90850	10.76460	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0191/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0191/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0191/varsel.xml	
0192	Oslo	Gate-/veg-adresse	301	59.90360	10.77260	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0192/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0192/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0192/varsel.xml	
0193	Oslo	Gate-/veg-adresse	301	59.88820	10.75490	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0193/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0193/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0193/varsel.xml	
0194	Oslo	Gate-/veg-adresse	301	59.90480	10.75890	Datakvalitet: 2. Koordinatar endra 05.01.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0194/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0194/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0194/varsel.xml	
0195	Oslo	Gate-/veg-adresse	301	59.90400	10.78800	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0195/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0195/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0195/varsel.xml	
0196	Oslo	Gate-/veg-adresse	301	59.90200	10.78200	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0196/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0196/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0196/varsel.xml	
0198	Oslo	Gate-/veg-adresse	301	59.87740	10.76080	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0198/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0198/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0198/varsel.xml	
0201	Oslo	Postboksar	301	59.91462	10.71992	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0201/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0201/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0201/varsel.xml	
0202	Oslo	Postboksar	301	59.91460	10.71990	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0202/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0202/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0202/varsel.xml	
0203	Oslo	Postboksar	301	59.91460	10.71990	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0203/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0203/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0203/varsel.xml	
0204	Oslo	Postboksar	301	59.91460	10.71990	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0204/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0204/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0204/varsel.xml	
0207	Oslo	Postboksar	301	59.91836	10.70747	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0207/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0207/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0207/varsel.xml	
0208	Oslo	Postboksar	301	59.91840	10.70750	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0208/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0208/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0208/varsel.xml	
0211	Oslo	Postboksar	301	59.90700	10.67430	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0211/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0211/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0211/varsel.xml	
0212	Oslo	Postboksar	301	59.92280	10.67930	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0212/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0212/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0212/varsel.xml	
0213	Oslo	Postboksar	301	59.92280	10.67930	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0213/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0213/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0213/varsel.xml	
0214	Oslo	Postboksar	301	59.92280	10.67930	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0214/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0214/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0214/varsel.xml	
0215	Oslo	Postboksar	301	59.92280	10.67930	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0215/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0215/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0215/varsel.xml	
0216	Oslo	Postboksar	301	59.91764	10.63636	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0216/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0216/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0216/varsel.xml	
0218	Oslo	Postboksar	301	59.92522	10.67481	Datakvalitet: 1. Koordinatar endra 11.10.2011. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0218/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0218/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0218/varsel.xml	
0230	Oslo	Postboksar	301	59.91460	10.71990	Datakvalitet: 1. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0230/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0230/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0230/varsel.xml	
0240	Oslo	Postboksar	301	59.91460	10.71490	Datakvalitet: 2. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0240/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0240/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0240/varsel.xml	
0242	Oslo (ikkje i bruk)	Firma/organisasjon med eige postnummer	301	59.91460	10.71770	Datakvalitet: 2. Koordinatar endra 07.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0242/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0242/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0242/varsel.xml	
0244	Oslo	Firma/organisasjon med eige postnummer	301	59.91920	10.69720	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0244/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0244/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0244/varsel.xml	
0245	Oslo (ikkje i bruk)	Firma/organisasjon med eige postnummer	301	59.90830	10.71530	Datakvalitet: 2. Koordinatar endra 07.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0245/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0245/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0245/varsel.xml	
0246	Oslo	Firma/organisasjon med eige postnummer	301	59.90830	10.71530	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0246/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0246/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0246/varsel.xml	
0247	Oslo	Fleire bruksområde	301	59.92190	10.68390	Datakvalitet: 2. Koordinatar endra 28.09.2012. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0247/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0247/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0247/varsel.xml	
0250	Oslo	Gate-/veg-adresse	301	59.90990	10.72510	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0250/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0250/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0250/varsel.xml	
0251	Oslo	Gate-/veg-adresse	301	59.91280	10.72590	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0251/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0251/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0251/varsel.xml	
0252	Oslo	Gate-/veg-adresse	301	59.90840	10.72300	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0252/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0252/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0252/varsel.xml	
0253	Oslo	Gate-/veg-adresse	301	59.91400	10.72470	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0253/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0253/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0253/varsel.xml	
0254	Oslo	Gate-/veg-adresse	301	59.91300	10.72110	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0254/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0254/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0254/varsel.xml	
0255	Oslo	Gate-/veg-adresse	301	59.91500	10.72170	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0255/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0255/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0255/varsel.xml	
0256	Oslo	Gate-/veg-adresse	301	59.91700	10.72020	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0256/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0256/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0256/varsel.xml	
0257	Oslo	Gate-/veg-adresse	301	59.91640	10.71620	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0257/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0257/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0257/varsel.xml	
0258	Oslo	Gate-/veg-adresse	301	59.91990	10.72260	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0258/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0258/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0258/varsel.xml	
0259	Oslo	Gate-/veg-adresse	301	59.92110	10.71700	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0259/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0259/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0259/varsel.xml	
0260	Oslo	Gate-/veg-adresse	301	59.92120	10.71360	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0260/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0260/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0260/varsel.xml	
0262	Oslo	Gate-/veg-adresse	301	59.91720	10.71160	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0262/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0262/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0262/varsel.xml	
0263	Oslo	Gate-/veg-adresse	301	59.91860	10.71160	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0263/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0263/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0263/varsel.xml	
0264	Oslo	Gate-/veg-adresse	301	59.91660	10.70590	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0264/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0264/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0264/varsel.xml	
0265	Oslo	Gate-/veg-adresse	301	59.91840	10.70470	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0265/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0265/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0265/varsel.xml	
0266	Oslo	Gate-/veg-adresse	301	59.92060	10.70650	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0266/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0266/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0266/varsel.xml	
0267	Oslo	Gate-/veg-adresse	301	59.92050	10.70310	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0267/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0267/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0267/varsel.xml	
0268	Oslo	Gate-/veg-adresse	301	59.92090	10.69700	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0268/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0268/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0268/varsel.xml	
0270	Oslo	Gate-/veg-adresse	301	59.91200	10.71600	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0270/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0270/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0270/varsel.xml	
0271	Oslo	Gate-/veg-adresse	301	59.91340	10.70710	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0271/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0271/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0271/varsel.xml	
0272	Oslo	Gate-/veg-adresse	301	59.91350	10.70970	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0272/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0272/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0272/varsel.xml	
0273	Oslo	Gate-/veg-adresse	301	59.91810	10.69510	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0273/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0273/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0273/varsel.xml	
0274	Oslo	Gate-/veg-adresse	301	59.92420	10.69270	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0274/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0274/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0274/varsel.xml	
0275	Oslo	Gate-/veg-adresse	301	59.92630	10.67600	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0275/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0275/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0275/varsel.xml	
0276	Oslo	Gate-/veg-adresse	301	59.92510	10.68340	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0276/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0276/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0276/varsel.xml	
0277	Oslo	Gate-/veg-adresse	301	59.92090	10.67780	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0277/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0277/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0277/varsel.xml	
0278	Oslo	Gate-/veg-adresse	301	59.91980	10.68370	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0278/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0278/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0278/varsel.xml	
0279	Oslo	Gate-/veg-adresse	301	59.92090	10.68040	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0279/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0279/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0279/varsel.xml	
0280	Oslo	Gate-/veg-adresse	301	59.92410	10.65490	Datakvalitet: 5. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0280/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0280/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0280/varsel.xml	
0281	Oslo	Gate-/veg-adresse	301	59.92070	10.66200	Datakvalitet: 3. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0281/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0281/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0281/varsel.xml	
0282	Oslo	Gate-/veg-adresse	301	59.92060	10.64980	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0282/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0282/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0282/varsel.xml	
0283	Oslo	Gate-/veg-adresse	301	59.91790	10.64420	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0283/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0283/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0283/varsel.xml	
0284	Oslo	Gate-/veg-adresse	301	59.92380	10.63520	Datakvalitet: 2. Oppdatert 18.10.2012	http://www.yr.no/sted/Norge/postnummer/0284/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0284/varsel.xml	http://www.yr.no/sted/Norge/postnummer/0284/varsel.xml	
